id,screen_name,date,link,text,source,sent_bear,sent_neut,sent_bull,matched_tickers
892429930474196992,RepBonnie,2017-08-01 13:00:50-04:00,https://www.twitter.com/RepBonnie/statuses/892429930474196992,Don’t forget that today is the LAST day to submit applications for a Fall Internship in my DC or NJ office: http://bit.ly/2tb9Mmo #TeamBWC http://pbs.twimg.com/media/DGKKrpCWAAAMYsr.jpg,Twitter Web Client,0.9999805688858032,6.24244376012939e-06,1.3272543583298102e-05,MSFT
892425939392573440,EleanorNorton,2017-08-01 12:44:59-04:00,https://www.twitter.com/EleanorNorton/statuses/892425939392573440,Delighted to cut the ribbon on the new @DC_CSOSA office at 2101 MLK Jr Ave. SE! Dedicated staff ready to help DC returning residents. http://pbs.twimg.com/media/DGKIgiwW0AABV2K.jpg,Twitter Web Client,0.9998763799667358,0.00010800182644743472,1.555510243633762e-05,MSFT
892425435123986433,HouseDemocrats,2017-08-01 12:42:58-04:00,https://www.twitter.com/HouseDemocrats/statuses/892425435123986433,Follow our YouTube channel to stay up-to-date. Click here to subscribe ↓ https://www.youtube.com/subscription_center?add_user=housedemocrats http://pbs.twimg.com/tweet_video_thumb/DGKILmVXoAETBBD.jpg https://video.twimg.com/tweet_video/DGKILmVXoAETBBD.mp4,TweetDeck,0.9998810291290283,0.00011431833991082385,4.616991191142006e-06,GOOGL
892425024866586624,SenJohnKennedy,2017-08-01 12:41:21-04:00,https://www.twitter.com/SenJohnKennedy/statuses/892425024866586624,"I spoke to @Varneyco on @FoxBusiness this morning about the importance of tax reform.
https://www.youtube.com/watch?v=-bAImhU1370&t=88s",Twitter Web Client,0.9991751313209534,8.424255065619946e-05,0.0007406458025798202,GOOGL
892422007639465984,RepDanDonovan,2017-08-01 12:29:21-04:00,https://www.twitter.com/teknotic574/statuses/892223831452135425,RT @teknotic574 Thankyou @RepDanDonovan for meeting with local3 workers regarding our #SpectrumStrike https://www.facebook.com/RepDanDonovan/posts/1582603248480847:0 http://pbs.twimg.com/media/DGHQ16xXoAA3nHw.jpg,Twitter Web Client,0.9995038509368896,0.0003875531838275492,0.0001084895120584406,META
892418106022387718,SenatorMenendez,2017-08-01 12:13:51-04:00,https://www.twitter.com/SenatorMenendez/statuses/892418106022387718,"Having met w/ Air Mobility Command leadership for years, and written to the Air Force Secretary… https://www.instagram.com/p/BXQen_4jMHN/",Instagram,0.9735110998153687,0.026436446234583855,5.247992885415442e-05,META
892416025358151680,SenFranken,2017-08-01 12:05:35-04:00,https://www.twitter.com/SenFranken/statuses/892416025358151680,"Ten yrs ago, I-35W bridge collapsed. Read my resolution w/ @amyklobuchar honoring the victims &amp; spirit of Minnesota. https://www.facebook.com/senatoralfranken/posts/1451914904894387",Twitter Web Client,0.5631470680236816,0.0016940238419920206,0.43515893816947937,META
892438129189277696,RepRubenGallego,2017-08-01 13:33:25-04:00,https://www.twitter.com/RepRubenGallego/statuses/892438129189277696,"Don't forget to stop by our mobile office hours this afternoon to find out how my staff and I can serve you. https://twitter.com/ability360/status/891079852966559744 QT @ability360 .@RepRubenGallego mobile office hours Tues 8/1, 3:00 - 5:00 at Ability360. Staff will be on-hand for your questions. http://tinyurl.com/y7ocwfgl",Twitter Web Client,0.9998626708984375,9.271279850509018e-05,4.4563275878317654e-05,MSFT
892436292570673154,SenTedCruz,2017-08-01 13:26:07-04:00,https://www.twitter.com/SenTedCruz/statuses/892436292570673154,Many thanks to these #Texan families for visiting my #DC office for #Texas Tuesday Coffee this morning! http://pbs.twimg.com/media/DGKRCc1XoAUB9CH.jpg http://pbs.twimg.com/media/DGKRP__WAAE7Zr4.jpg http://pbs.twimg.com/media/DGKRhw8XUAA_4mx.jpg http://pbs.twimg.com/media/DGKSDNwW0AMhtpd.jpg,Twitter Web Client,0.9997901320457458,0.00019065255764871836,1.922330011439044e-05,MSFT
892434677788794880,SenTomCotton,2017-08-01 13:19:42-04:00,https://www.twitter.com/SenTomCotton/statuses/892434677788794880,"My Washington, D.C. office is now seeking fall interns. More info: http://ow.ly/fDke30e3ouB",Hootsuite,0.9998600482940674,3.622267831815407e-05,0.00010365435446146876,MSFT
892452342150422528,RepSanfordSC,2017-08-01 14:29:53-04:00,https://www.twitter.com/RepSanfordSC/statuses/892452342150422528,Happening now: Neighborhood Office Hours at Dorchester Feed &amp; Supply (10310 Highway 78) in Summerville... http://pbs.twimg.com/media/DGKgq3VWAAgt0qF.jpg,Twitter for iPhone,0.9999839067459106,4.215584795019822e-06,1.1928737876587547e-05,MSFT
892448058163683328,RepJayapal,2017-08-01 14:12:52-04:00,https://www.twitter.com/zachcarstensen/statuses/892415150225063940,RT @zachcarstensen Join staff from the office of @RepJayapal for a Broadview meetup on 08/15. Bring your Q's @bviewcc @phinneywood https://goo.gl/forms/iwtsGqArp3rduS413,Twitter Web Client,0.9988864064216614,0.0008890580502338707,0.00022458273451775312,MSFT
892445790072958976,SenRonJohnson,2017-08-01 14:03:51-04:00,https://www.twitter.com/SenRonJohnson/statuses/892445790072958976,Glad to see @bcolemanvawb joining the VA Office of Accountability &amp; WB Protection fighting for other #whistleblowers. http://pbs.twimg.com/media/DGKaqJzWAAEbMwl.jpg,TweetDeck,0.9973326921463013,0.0017306877998635173,0.0009366231388412416,MSFT
892445523273273344,RepEspaillat,2017-08-01 14:02:48-04:00,https://www.twitter.com/RepEspaillat/statuses/892445523273273344,Be sure to follow me on Facebook! http://bit.ly/2u1infS http://pbs.twimg.com/media/DGKZ2y0XUAELePC.jpg,Twitter Web Client,0.9999263286590576,3.0410003091674298e-05,4.328773866291158e-05,META
892473253922578435,dccc,2017-08-01 15:52:59-04:00,https://www.twitter.com/dccc/statuses/892473253922578435,We're determined as ever to protect health care. Follow us on Instagram to see pictures from the #CA10 protest &gt;&gt; http://dems.me/2tX9lwe http://pbs.twimg.com/media/DGKzsa3XsAAd7uJ.jpg,Buffer,0.9999790191650391,1.4075083527131937e-05,6.882425168441841e-06,META
892470799122259969,RepRussell,2017-08-01 15:43:14-04:00,https://www.twitter.com/RepRussell/statuses/892470799122259969,"Last week I discussed FAA privatization with the @DailyCaller's Tim Young on ""No Things Considered"" #NoPrivatizedATC
https://www.youtube.com/watch?v=47OL7n8yvQU",Twitter Web Client,0.9999864101409912,2.2665542473987443e-06,1.1296019692963455e-05,GOOGL
892466213032529924,DarrellIssa,2017-08-01 15:25:01-04:00,https://www.twitter.com/DarrellIssa/statuses/892466213032529924,Homelessness is growing in our communities &amp; we must work together to reduce it. My office joined @socecoalition Friday to examine solutions http://pbs.twimg.com/media/DGKiCbKXYAAQ1BT.jpg,TweetDeck,0.9968442916870117,0.0013911154819652438,0.0017646894557401538,MSFT
892461179473461248,RepKihuen,2017-08-01 15:05:00-04:00,https://www.twitter.com/RepKihuen/statuses/892461179473461248,My DC office is still accepting applications for fall internships! Apply here: https://kihuen.house.gov/forms/internships/,TweetDeck,0.999950647354126,2.4616956579848193e-06,4.6877466957084835e-05,MSFT
892460801822425088,HouseSmallBiz,2017-08-01 15:03:30-04:00,https://www.twitter.com/HouseSmallBiz/statuses/892460801822425088,Watch live now as @POTUS recognizes the engine of America's economy: Small Businesses ➔ https://www.youtube.com/watch?v=5JN3Ng1ghNg,Twitter Web Client,0.9974562525749207,0.0024815367069095373,6.215587927727029e-05,GOOGL
892488637274890240,SenJohnThune,2017-08-01 16:54:07-04:00,https://www.twitter.com/SenJohnThune/statuses/892488637274890240,"American families and businesses need a tax system that works for them, not against them. https://www.youtube.com/watch?v=dVgrwvQjlRY&feature=youtu.be",TweetDeck,0.9997336268424988,0.0001835907023632899,8.277181041194126e-05,GOOGL
892483903038124032,USRepRickNolan,2017-08-01 16:35:18-04:00,https://www.twitter.com/USRepRickNolan/statuses/892483903038124032,It's time to end the political gerrymandering of Congressional districts and restore our great American democracy: https://www.youtube.com/watch?v=rL3X2VOFFsk,TweetDeck,0.9895316362380981,0.009972468949854374,0.0004959151265211403,GOOGL
892481936991584257,SenGillibrand,2017-08-01 16:27:29-04:00,https://www.twitter.com/SenGillibrand/statuses/892481936991584257,"You've got this, @AmyMcGrathKY. Honored to support your race. https://twitter.com/getots/status/892468479298818049 QT @getots After 20 years in the Marines, @AmyMcGrathKY’s next mission? Running for Congress in #KY06. She has our endorsement! https://www.youtube.com/watch?v=CcjG2fK7kNk",TweetDeck,0.9192097783088684,0.08053132891654968,0.00025893363635987043,GOOGL
892480965829898240,SenatorIsakson,2017-08-01 16:23:38-04:00,https://www.twitter.com/SenatorIsakson/statuses/892480965829898240,Questioned @NAHBhome board chair about how we can help w/ affordable housing at today's hearing: https://www.youtube.com/watch?v=cJ--QxfaTDk.,Twitter Web Client,0.999450147151947,2.0575191228999756e-05,0.0005292599671520293,GOOGL
892480472797896704,farenthold,2017-08-01 16:21:40-04:00,https://www.twitter.com/farenthold/statuses/892480472797896704,"OTD in 1981, @MTV began broadcasting with a very fitting first video, “Video Killed the Radio Star” by The Buggles. https://www.youtube.com/watch?v=Iwuy4hHO3YQ",TweetDeck,0.9994497895240784,0.0005010703462176025,4.9131314881378785e-05,GOOGL
892479810529873921,RepTomGarrett,2017-08-01 16:19:02-04:00,https://www.twitter.com/RepTomGarrett/statuses/892479810529873921,Ian Waite visited our office last week as part of @ALBoysNation. Great to see the next generation getting involved! http://pbs.twimg.com/media/DGK5p46XUAAgH9b.jpg,Twitter for iPhone,0.9963060617446899,0.0036607685033231974,3.317728987894952e-05,MSFT
892475456271863808,RepRatcliffe,2017-08-01 16:01:44-04:00,https://www.twitter.com/RepRatcliffe/statuses/892475456271863808,ICYMI: last week I testified in front of @HouseJudiciary to discuss the need for a #BalancedBudget Amendment. https://www.facebook.com/RepRatcliffe/videos/1965402773673330/,Twitter for iPhone,0.999956488609314,1.0180837307416368e-05,3.342975105624646e-05,META
892501064469155844,RepSanfordSC,2017-08-01 17:43:30-04:00,https://www.twitter.com/RepSanfordSC/statuses/892501064469155844,"Welcome home to Scotty Parker - just biked 3,270 miles crosscountry raising $570K for @water_mission! https://www.facebook.com/RepSanfordSC/videos/693415750868209/",Twitter Web Client,0.9981805086135864,0.0017447650898247957,7.467353134416044e-05,META
892497670249431040,RepStefanik,2017-08-01 17:30:01-04:00,https://www.twitter.com/RepStefanik/statuses/892497670249431040,Do you need help with a Federal agency? My staff will be holding mobile office hours next week. Drop by! http://pbs.twimg.com/media/DGJnhGBXsAISFrK.jpg,TweetDeck,0.9998815059661865,1.7551668861415237e-05,0.00010095261677633971,MSFT
892496916122087426,RepErikPaulsen,2017-08-01 17:27:01-04:00,https://www.twitter.com/RepErikPaulsen/statuses/892496916122087426,Early #TBT on #StartUpDay to when my initiative to promote employee ownership at startups passed in House last year https://www.youtube.com/watch?v=o9e7sq2GYjw,TweetDeck,0.9999860525131226,2.9438008368742885e-06,1.0927579751296435e-05,GOOGL
892494832282865664,RepMcGovern,2017-08-01 17:18:44-04:00,https://www.twitter.com/RepMcGovern/statuses/892494832282865664,Proud to join @JamieEldridgeMA as a strong partner standing up for our #seniors and families who count on this vital program. https://twitter.com/jamieeldridgema/status/892491494174707713 QT @JamieEldridgeMA It was wonderful to meet w/ @RepMcGovern today at my State House office to discuss the importance of federal fuel assistance/LIHEAP! #mapoli http://pbs.twimg.com/media/DGLEQL_UMAAFsGt.jpg,Twitter for iPhone,0.8599525094032288,0.14003239572048187,1.5088568034116179e-05,MSFT
892494704490708992,SenatorWicker,2017-08-01 17:18:13-04:00,https://www.twitter.com/SenatorWicker/statuses/892494704490708992,"Last year, 800+ books were donated to Mississippi libraries. Librarians can submit their requests for books to my office. @wdam http://pbs.twimg.com/ext_tw_video_thumb/892494638954807298/pu/img/QXPtxVFKtlQzbUBL.jpg https://video.twimg.com/ext_tw_video/892494638954807298/pu/vid/640x360/HNu0aaGV_XKhDesO.mp4",Twitter Web Client,0.9999713897705078,1.1277379599050619e-05,1.726865411910694e-05,MSFT
892494391960633345,RepMcGovern,2017-08-01 17:16:59-04:00,https://www.twitter.com/JamieEldridgeMA/statuses/892491494174707713,RT @JamieEldridgeMA It was wonderful to meet w/ @RepMcGovern today at my State House office to discuss the importance of federal fuel assistance/LIHEAP! #mapoli http://pbs.twimg.com/media/DGLEQL_UMAAFsGt.jpg,Twitter for iPhone,0.9999837875366211,6.6545298977871425e-06,9.53850303631043e-06,MSFT
892491632326705153,RepWesterman,2017-08-01 17:06:01-04:00,https://www.twitter.com/RepWesterman/statuses/892491632326705153,The @NatlParkService honored an impressive group of students from @ARMathSciArts today with the George and Helen ... https://www.facebook.com/RepWesterman/posts/1089346917867091 http://pbs.twimg.com/media/DGLEZ32WAAED8qa.jpg http://pbs.twimg.com/media/DGLEZ35XoAAVCY5.jpg http://pbs.twimg.com/media/DGLEZ38XoAE_6tZ.jpg http://pbs.twimg.com/media/DGLEZ34XgAEp3eR.jpg,Twitter for iPhone,0.9154078364372253,0.08451566845178604,7.652924978174269e-05,META
892518285195046913,RepMiaLove,2017-08-01 18:51:56-04:00,https://www.twitter.com/RepMiaLove/statuses/892518285195046913,"Met w/50 constituents at #townhall meeting at #4thDistrict office. Great conversations about #healthcare #Veterans #economy + more!
#utpol http://pbs.twimg.com/media/DGLb1_rXoAAgH3-.jpg http://pbs.twimg.com/media/DGLb7G4XcAAA4iH.jpg http://pbs.twimg.com/media/DGLb-fQXcAAVaaG.jpg",Twitter Web Client,0.9999182224273682,8.038606029003859e-05,1.3755116015090607e-06,MSFT
892516544655360000,senrobportman,2017-08-01 18:45:01-04:00,https://www.twitter.com/senrobportman/statuses/892516544655360000,You can watch my full @MSNBC interview on my bill to #EndHumanTrafficking here: https://www.youtube.com/watch?v=7xOBwJX_5UA&feature=youtu.be,TweetDeck,0.9999129772186279,5.243204941507429e-05,3.457050115684979e-05,GOOGL
892506073759965184,RepSanfordSC,2017-08-01 18:03:24-04:00,https://www.twitter.com/RepSanfordSC/statuses/892506073759965184,"Look forward to joining Rotary Club of Daniel Island tomorrow. Also, I'll be hosting more Neighborhood Office Hours as well 👇🏼 http://pbs.twimg.com/media/DGLRilUXcAEM0nL.jpg",Twitter for iPhone,0.9999769926071167,1.951514968823176e-05,3.4426484489813447e-06,MSFT
892532349036113920,RepWesterman,2017-08-01 19:47:49-04:00,https://www.twitter.com/RepWesterman/statuses/892532349036113920,I had a great first day of my oil tour in South Arkansas. #ar4 #arpx https://www.facebook.com/RepWesterman/posts/1089400224528427 http://pbs.twimg.com/media/DGLpbCoUwAAZz7o.jpg,Twitter for iPhone,0.999929666519165,6.613796722376719e-05,4.131991317990469e-06,META
892530949254238208,RepMikeCoffman,2017-08-01 19:42:15-04:00,https://www.twitter.com/RepMikeCoffman/statuses/892530949254238208,"Can't make it tonight? That's ok, we will livestream it live on my Facebook account at: http://www.facebook.com/repmikecoffman http://pbs.twimg.com/media/DGLoJKxU0AA-b9p.jpg",Twitter for iPhone,0.999936580657959,4.7312143578892574e-05,1.6093568774522282e-05,META
892521319652130819,RepJayapal,2017-08-01 19:03:59-04:00,https://www.twitter.com/RepJayapal/statuses/892521319652130819,"Here's a fantastic example of a health #Startup here in Seattle. With just three staff, @ViaGlobalHealth has expanded to dozens of markets. https://twitter.com/RepJayapal/status/889552589045473280 QT @RepJayapal My office is proud to present the @USCommercialSvc Export Achievement Certificate to @ViaGlobalHealth, a supplier of life-saving equipment. http://pbs.twimg.com/media/DFhSb7BVwAEQ0Xx.jpg",Twitter Web Client,0.7460094690322876,0.2539767026901245,1.391304704156937e-05,MSFT
892551102394224644,KeithRothfus,2017-08-01 21:02:20-04:00,https://www.twitter.com/KeithRothfus/statuses/892551102394224644,Glad to see @POTUS @realDonaldTrump's commission putting a sharper focus on the #opioidepidemic https://www.facebook.com/keithrothfus/posts/830976460400340,Twitter Web Client,0.9997445940971375,0.00023821783543098718,1.7199741705553606e-05,META
892547756484702208,SenRubioPress,2017-08-01 20:49:02-04:00,https://www.twitter.com/SenRubioPress/statuses/892547756484702208,"On @FoxNews, I explained why the crisis in #Venezuela matters to Americans. https://m.youtube.com/watch?v=WgkAT1-eu0o&feature=youtu.be",Twitter for iPhone,0.9995914101600647,3.945243588532321e-05,0.00036918118712492287,GOOGL
892545690370527232,BettyMcCollum04,2017-08-01 20:40:49-04:00,https://www.twitter.com/BettyMcCollum04/statuses/892545690370527232,Visited with victim coordinators from Washington Co. Attorney Pete Orput's office at Stillwater's Night to Unite!  A great community event! http://pbs.twimg.com/media/DGL1i7dW0AAGk6p.jpg,Twitter for iPhone,0.9998674392700195,9.183921065414324e-05,4.062074003741145e-05,MSFT
892538168343441409,ChuckGrassley,2017-08-01 20:10:56-04:00,https://www.twitter.com/ChuckGrassley/statuses/892538168343441409,The Kaestner's from Atkins https://www.instagram.com/p/BXRVObBgQJY/,Instagram,0.9996824264526367,7.435153383994475e-05,0.0002431788161629811,META
892537454917328896,ChuckGrassley,2017-08-01 20:08:06-04:00,https://www.twitter.com/ChuckGrassley/statuses/892537454917328896,Van Delber family from Le Mars https://www.instagram.com/p/BXRU5XCAtSu/,Instagram,0.9993680119514465,5.1862843974959105e-05,0.0005801819497719407,META
892551956245491712,MaxineWaters,2017-08-01 21:05:43-04:00,https://www.twitter.com/MaxineWaters/statuses/892196143156822018,RT @MaxineWaters @mykalkilgore @YouTube Wow! Headed for the Grammys. Praises and thanks! - Rep. Maxine Waters,Twitter for iPhone,0.9795688986778259,0.018377937376499176,0.002053158590570092,GOOGL
892572285244252161,davidcicilline,2017-08-01 22:26:30-04:00,https://www.twitter.com/davidcicilline/statuses/892572285244252161,"""What the hell do you have to lose?"" - @realDonaldTrump to black voters one year ago this month.  https://www.nytimes.com/2017/08/01/us/politics/trump-affirmative-action-universities.html?smprod=nytcore-iphone&smid=nytcore-iphone-share",Twitter for iPhone,0.9994499087333679,0.00046354191727004945,8.645161869935691e-05,AAPL
892571482869702656,senorrinhatch,2017-08-01 22:23:19-04:00,https://www.twitter.com/senorrinhatch/statuses/892571482869702656,Utah friends please lend a hand in the search for this young husband and father. #utpol https://twitter.com/fox13/status/891505323604795396 QT @fox13 Hundreds of volunteers join search for missing American Fork man http://via.fox13now.com/0B3z2,Twitter for iPhone,0.9998519420623779,0.0001248928310815245,2.3136826712288894e-05,GOOGL
892566834788126720,RepMullin,2017-08-01 22:04:51-04:00,https://www.twitter.com/RepMullin/statuses/892566834788126720,Honored to present Officer Thompson w/ Poteau PD a Congressional Recog Award! Click here to view his heroic story--&gt; https://www.facebook.com/RepMullin/photos/a.453725294675632.90831.453637624684399/1339920106056142/?type=3&theater,TweetDeck,0.9895979166030884,0.010232916101813316,0.00016912698629312217,META
892729437384568832,RepSanfordSC,2017-08-02 08:50:58-04:00,https://www.twitter.com/RepSanfordSC/statuses/892729437384568832,I'll be back down in Beaufort County tomorrow. Hosting 2 more Neighborhood Office Hours + more... Full schedule here 👇🏼 https://twitter.com/islandpacket/status/892724699406286849 QT @islandpacket Got a question for your congressman? Here’s where Rep. Sanford will be this week http://dlvr.it/PbG70Y http://pbs.twimg.com/media/DGOYYcnUMAA1NEI.jpg,Twitter for iPhone,0.9999850988388062,3.06313336295716e-06,1.1747768439818174e-05,MSFT
892727853976096769,ChuckGrassley,2017-08-02 08:44:41-04:00,https://www.twitter.com/ChuckGrassley/statuses/892727853976096769,Enjoyed visiting with Kurt Freshley on Sen Ernst's staff. He serves our country in the Marines https://www.instagram.com/p/BXSre6FAK3L/,Instagram,0.9999233484268188,2.5129784262389876e-05,5.15199571964331e-05,META
892727441025900546,ChuckGrassley,2017-08-02 08:43:02-04:00,https://www.twitter.com/ChuckGrassley/statuses/892727441025900546,"Good to see my former intern, Joseph Nelson, at Sen Ernst's constituent coffee https://www.instagram.com/p/BXSrTBJgKOv/",Instagram,0.9994650483131409,0.00020473453332670033,0.00033030143822543323,META
892725373397585920,JohnCornyn,2017-08-02 08:34:49-04:00,https://www.twitter.com/JuniorLeagueSA/statuses/892616238186151936,"RT @JuniorLeagueSA Rewarding SA Works shift tonight at the @safoodbank - 21,000 lbs of food sorted!! 👏🏼🙏🏼 #jlsa… https://www.instagram.com/p/BXR4uaHH8xT/",Twitter for iPhone,0.999832034111023,0.00011741809430532157,5.050045729149133e-05,META
892743944441868288,ChrisVanHollen,2017-08-02 09:48:37-04:00,https://www.twitter.com/ChrisVanHollen/statuses/892743944441868288,My office is working hard to make sure @ICEgov releases Diego and Lizandro. Help spread the word—this fight is too important.,Twitter Web Client,0.9910975694656372,0.0006416713004000485,0.008260831236839294,MSFT
